text,label
اكبر طحان ومنافق وكلب و لحاس انت يا سويسي,negative
اكبر عصبة عرفة الاءمة,negative
اكبر عيب على ممثل قدير مثل عبد الحميد ان بتفوه بكلام غير لائق اخلاقيا دون احترام العائلة التونسية بقدر ما كنا مجتمعين حول البرنامج بقدر ما تفرقنا بمجرد تلفظه بكلام نابي هنا وجب منه ان يعتذر من العائلات التونسية,negative
اكبر عيب وقلة وعي لم نسمع بها من قبل,negative
اكبر غلطة عملها هانبيل هو طلب إخراجه من السجن ثم قبوله المناظرة ولو باقي في السجن يمكن نسبة انتخابه تكون أكثر شوي لكن هذاكة هو يفعل الجاهل بنفسه ما لا يفعل العدو بعدوه هه,negative
اكبر قحبة عرفها التاريخ مخيب منظرك يعيف زبالة بر صون شرفك واحفظ عرضك خير يا قحبة هه,negative
اكبر كارثة شهدتها اريانة غلى مدى سنين من الفساد هيا الفاضل موسى ما يحبش يخدم,negative
اكبر كارثة للتوانسة هوا هذا الصندوق تقول عليهم يعطوا فينا من جيوبهم ما هيا فلوسنا إلي قاعدين تتمتعوا بيها انتم,negative
اكبر لحاس وطحان اعوذ بالله من منظرو,negative
اكبر مبلغ قد صار بحسابك الف ريال سعودي قبل سنوات,negative
اكبر متحيل العباد قاعدة تخدم وتموت وهو قاعد يدبر في راسو على الليمين وعلي اليسار وراكب على الامن و النقابة,negative
اكبر مخرب للمنظومة التربوية,negative
اكبر مسرحية سخيفة,negative
اكبر منافق على وجه التاريخ,negative
اكبر منافق في تونس,negative
اكبر منافق,negative
اكبر منافق من انتاج اربعطاش جانفي,negative
اكبر منافق هو الصافي سعيد و غالبا ما يهرب من المناقش ۃ بخلق مشكل,negative
اكبر منافق و لحاس في تاريخ البشريه,negative
اكبر من مجرد روايه بها بعض الشخصيات قصص لما حدث لهم تطرح اسئله هي مغزي الروايه مفادها امكانيه ادانه ما هو زائل هل يمكن ان نحكم حياتنا انها ناجحه اننا نعيشها لمره واحده فقط بدايه من نظره توماس الي الجدار المبني امامه سارحا في الصدف التي جمعته بتريزا لان الصدف هي وحدها التي تبلور الحياه لان كل شئ ما عداها هو طبيعي مكرر الصدف تغير الحياه نظر تيريزا الي المراه محاوله الاحساس بروحها بعيدا عن الجسد حياتها امام عينيها تمر تفسر ربط حياتها بين ثنائيه الروح الجسد نظر فرانز سايبينا الي المراه التي تفوح منها رائحه الخيانه الفلسفه التي تفسر كل تصرفات سايبينا حيث انها تري نفسها من الخيانه من والديها الشيوعيه الي اخره الضعف الطيبه الذي يفسر تصرفات فرانز تجاه المجتمع زوجته هاهنا نلقي بشخصيات لا تتعامل بصفه مفرده انما تفسير لكل الناس شخصيات جامعه فعلا لبشر كتيير حتي لانفسنا ان نعرفهم نعرف انفسنا من خلالهم عقده اوديب التي بسببها فقد توماس حياته الاحساس بالذنب الذي فقا عين صاحبه اتري توماس كان يفقد وظيفته يتنازل من وظيفه طبيب الي واحد بيمسح زجاج لمجرد عقاب ليه للالم الذي لحق بتيريزا جراء خياناته لو كان يريد دورا بطوليا لاكمل المشوار في المعارضه للشيوعيه الخفه الثقل السعاده والشقاء الحب الكره الروح الجسد ليست اجابات في الروايه انما دعوه للتفكير في المفاهيم المجرده من خلال حالات تراها في الحياه تراها في الروايه مجرد الاسئله التي تحيط بنا تتسابق معنا التي ليس لها اجابه هي التي تقف عندها التفكير تحدد امكاناتنا الانسانيه ترسم الوجود مع بعض اجزاء الروايه التي نقف عندها يمكن قسم الرجال الذين يلاحقون النساء بكثرة إلى قسمين القسم الأول يبحث لدى كل النساء عن حلمه الخاص عن فكرته الذاتية عن المرأة هم دائما أبدا خائبون لأن المثال كما نعرف يستحيل إيجاده بما أن الخيبة هى التي تدفعهم للتنقل فإنها تعطي تقلبهم ذريعة ميلودرامية والقسم الآخر تحركه رغبة الاستحواذ على الاختلاف اللامتناهي للعالم النسائي الموضوعي وهوسهم إباحي والنساء لا يجدنه مثرا إطلاقا فبما أن الرجل في هذه الحالة لا يسقط على النساء مثالا ذاتيا فإن كل شيء عندئذ يثير إهتمامه لا شيء يمكن أن بالمقارنه مع الانسان لا يتمتع الكلب باي امتيازا يمكن تثمينه القتل رحمه به لا يحرمه القانون الحيوان يملك الحق في ميته روفه كيف تمكن معرفه متي يصير العذاب غير مجد كيف نحدد اللحظه التي لا تعود الحياه فيها جديره بان تعاش الاسئله التي تعذب العشاق هل يحبني هل احب احدا من قبل اكثر مني هل حبه لي اكبر من حبي له كل تلك الاسئله التي تساور الحب التي تعيشه تتفحصه تمتحنه تدمره ربما هو لما يزل جنينا اذ كنا غير قادرين الحب فهذا ربما لاننا نرغب في ان نكون محبوبين اي نريد شيئا من الاخر الحب بدل ان نجيئه دون شرط الا نرغب في شئ سوي حضوره افكر بان الانسان في الجنه لم يكن قد صار انسانا بعد بطريقه اصح لم يكن الانسان قد قذف بعد الي مدار الانسان اما نحن الذين قذفنا منذ زمن بعيد محلقين في نزاع الوقت الذي يزيل في خط مستقيم لا تزال في داخلنا بقيه من خيط رفيع يشدنا الي الجنه العبيده المغبشه يمكن تصنيفنا الي اربع فئات تبعا لنوع النظره التي نرغب ان العيش في ظلها الفئه الاولي تفتش عن نظرات لا تحصي من العيون المجهوله بكلمي اخري تفتش عن عيون الجماهير المغني الالماني النجمه الامريكيه الفئه التانيه تتضمن هلاء الذين ليس في امكانهم ان يعيشوا دون نظرات كثيره مالوفه هلاء الذين لا تعبون من اقامه حفلات مادب العشاء الفئه الثالثه فئه هلاء الذين هم بحاجه للعيش في ظل عيون احبائهم ظروفهم الحياتيه خطره قدر ما هي خطره الظروف الحياتيه لناس الفئه الاولي الفئه الرابعه هي الاقل ندره الذين يعيشون في كنف انظار موهومه لكائنات غائبه هم الحالمون ففكره ان عالم الكيتش الاحلام الشيوعيه السوفياتي يمكن ان يصير حقيقه امكانيه ان تجبر ان تعيش فيه امريجعل شعر بدنها مقشعرا كانت تفضل دون ادني تردد العيش في النظام الشيوعي الواقعي الرغم من كل الاضطهاد الصفوف المذابح العيش ممكن اما في عالم المثال الشيوعي المتحقق في هذا العالم الملف من البلهاء المبتسمين الذين لا يمكن للمرء ان يتوجه اليهم بايه كلمه فانها قد تموت ذعرا في فتره لا تتعدي ثمانيه ايام وصف القمر بانه لمبه قد نسيت مضاءه في غرفه الموتي,positive
اكبر منيك هوا العربي المازني فرخ ميبون,negative
اكبرنسأ مستعبدات في العالم العربي هيا المرأه التونسيه,negative
اكبر وكر للفساد هيا الكنام,negative
اكبري اكبري ملا فضايح كان جيت تعرف راك متحجبة,negative
اكبس روحك عصبة ملا شلايك خيتت تف عليكم واحد واحد,negative
اكب سعدك ممصتك اووه يا كذاب يا سفيه ملا كوارث و الله,negative
اكتئاب يوم الأحد و التوقيت الصيفي و الفشل في إعادة الرسم,negative
اكتب klaybbj clach samara راو اكلاشاك واحد,negative
اكتر جزء عجبني في الكتاب كله الي بلال اتكلم فيه عن ابو يحيي جاره الي مبيدخلش نفسه في اي حاجه ودايما مبتسم وبيحاول يعمل الخير في كل مكان بغض النظر هيفيده الي هيعمله او لا وام يحيي الي عمرها ما نست جيرانها في اي موسم من المواسم,positive
 اكتر روايه بحبها لاحمد مراد من اكتر الروايات اللي بحبها عمتا فيها كدا فكره جديده احداثها واقعيه جدا الاحداث اللي في الماضي الحاضر الترتيب دخول الاحداث الحقيقيه يا الله حاجه تحفه,positive
اكتر كتاب مثر قريته في حياتي,positive
اكتر من راائع لمحبين كت الرحلات عندي تحفظات عن بعض كلماته وبعض الاحداث التي يوجد بها ماحرمه الله متل الخمر لكنه بالمجمل رائع وهادف وحمسني للسفر حول العالم,positive
اكتر ناس بنقدر ننساهم بسهولة هم اكتر ناس بهدلونا نفسيا,negative
اكتر ناس لي يتبعو البرنامج هم المغاربا,positive
اكتشفت انني فاشله في اقناع ماما عن بعد مع انه مفروض يكون اسهل ولكن ال لا يبقى لا,negative
اكتشفوا قناتي الجديد يهبط قبل الباجات الأخرى,negative
اكتفيت به حبا وقلبا ونبضا ورأيت فيه الناس اجمعين,positive
اكثر ألله من امثاله وربي يشدلو في صحتو,positive
اكثر إنسان مضروب في روحوا,negative
اكثر اسباب الزعل في زمن هذا غلطه وحده كل جمايلك تنحط تحميله,negative
اكثر الأشياء وجعا هو اجبار ملامح الوجه ع رسم معالم اخرى تعاكس إحساسك تماما الحمدلله,negative
اكثر انسانه تضيع فالدنيا انا,negative
اكثر انسانه ضحكتني اليوم,negative
اكثر انسان يفهم افريقيا عن ظهر قلب,positive
اكثر دور نجح دور نجلاء دور القحبة المطبوعة,negative
اكثر سياسية تعجبني,positive
اكثر شخصية محبوبة و مثقفة هو صافي سعيد وعبد الفتاح مورو,positive
اكثر شخص يمثلني في الساحة الوطنية و تعجبني افكاره واراه الشخص الوحيد القادر على منصب رئيس الجمهورية,positive
اكثر شيء تكرهه بنفسيتك اذا طقطقت اجيب العيد واذا عقلت صرت نفسية حامت تسبدي خلاص تعبت,negative
اكثر شيء كارهين لقرليا موش خايفين على الصغار في المانيا من رغم عدد متزايد نسبيا لارقام التاست الايجابي من غير اعرلظ الكوفيد و من الممكن يكون تاست غالط رجعة المدارس تقري مع اخذ تدبيرات لازمة حتى الكمامة تستعمل فقط في النقل العمومي وموش في القسم المهم المدرسة واجبة وانشاءالله رجوع جيد من غير امراض,negative
اكثر شيء يضيع منك مفاتيح,negative
اكثر شي يقهر انك ترسل شي لشخص تحبه ويرد عليك ببرود,negative
اكثر فنانة نحبها تستحق التكريم,positive
اكثر ما اعجبني في الرواية القدرة على الغوص في النفس الانسانية باكثر تفاصيلها المعقدة بغض النظر عن كل الفلسفات الحكي اللي ممكن ينحكى شعرت بالسعادة انو ياه في ناس لسة بتقدر تفهم اسباب الحزن,positive
اكثر ما يقال علييه مااسط,negative
اكثر من جمعة و أنا واحل مع الغناية ليل و نهار خدمة و دار اون بوكل روعة روعة روعة يا دين الزرر ابدااع يا بيرم و فهمي,positive
اكثر من رائع اعطيه اكثر من خمس نجوم بين كل خمس سنوات اجد كتاب راائع يشجع عالبحث والتفكير وتشغيل المخ النايم,positive
اكثر من رائعة نصرالله يملك ذلك الاسلوب الساحرالذي يجعلك تتعلق بكتاباته حرفا حرفا روايته تتركني دائما اسيرة كل ما في الرواية من خيال وواقع خيال لا حدود له رسم به ملامح شخصيات تكاد تتجسد امام القارئ لشدة واقعيتها المتقنة ادام الله اناملك المبدعة واطال بعمرها,positive
اكثر من رائع سي محمد تذكرني بالاصلاحي الدكتور شحرور,positive
اكثر من رائعه لا اجد وصفا مناسبا لها والله تستحق نجمات لا خمسه عبقرية الكاتب وخياله الواسع ولغته الراقيه كل هاته العوامل جعلتني انهيها في فترة وجيزة للغاية الرواية رائعه وتستحق ان يتم عمل فيلم مغامرات عنها بنفس الاحداث والشخصيات,positive
اكثرمن راثع فهو يطلعك على قواعد الحب والحياه الزوجيه الناجحه باسلوب بسيط يجعلك تسرح بخيالك فى كل قطعه فى عالم من الامل والامانى عن شكل الحياه الكامله التى تسعى لمعيشتها كما انه يعيد صياغه مفاهيم تم تشويهها فى مثل هذه الحياه الصاخبه فهوكتاب لا يمل منه فهو ينقلك من عالم الى عالم اخر من الاحلام الواجب تحقيقها,positive
اكثر من كرثا في بلاد هذكا نادرة و الله نكرهك,negative
اكثر من ماسط,negative
اكثر منوا الناس,positive
اكثر واحدة فسدت المسلسل نحوها اي رهج,negative
اكثر واحد متضرر هو الشعب,negative
اكثروا من الدعاء وكذلك الصلاة على الرسول علية الصلاة والسلام يوم الجمعه,positive
اك جماعة التراث يعطيكم ت تظربوا في الشهاري بلا فايدة كان تعطوني تراكس وقروب باهي توا نخرجلكم مدن كاملة احنى بطالة بطالة شطر الموجود في المتاحف شدينهم الحاكم,negative
اكدلي على تاع واد سوف هه,negative
اكدولي على الساعة هه,positive
اكدولي على هذا سوفي هذا نعرفو مليح ربي يهديه,positive
اكره الصيدلة و المايكرو و الحياة,negative
اكره العبرة لاوقفت بحلقي,negative
اكره شي معي لما اقوم الصبح و اكتب جدول مذاكرتي و م اخلص ممذاكره,positive
اكره ما علي ادخل سوق مادبا,negative
اكرهه دكاترة الاسنان للأبد,negative
اكره واحدة في تونس مريم دباغ,negative
اك كبيرة,positive
اكل أموال الناس شيء موش ساهل عوض الناس إلي نضروا ورجع الأموال المنهوبة لاصحابها وتخلص من الأموال متاع الشراب وتخلص من الأموال ربا وعوض الناس إلي نضروا من اجلك يودي دخلت روحك في حكاية موش ساهلة باش تخرج منها,negative
اكل البسيسة توا ماتموتش بالشر,positive
ا,positive
اكل حلوين واتبارك الله اعليكم وسي لطفي ربي يحميك,positive
اكمل عليك مسرارة و مزيانة مشالله عليها,positive
اكهر بلد عندي تونس تخلاو على ابسط مبادئهم,negative
اكهو إلي يموت يموت والي يحيا يحيا لا حلو حلو بارشا,negative
اكهوا ناقص كاميرا و نعملوا فيلم سكس,negative
اكهو تركيا دخلت فى دمنا,negative
اكهو رزق ااسيد الوالد,negative
اكهو ناس الطيبة لكل يتفاهمو مبعضهم وسلملي عالتجارة بالدين,positive
اكيد استقالة الغنوشي قريبة,positive
اكيد التوانسة يحبو بعضهم أو متأكدة انهم يعاونوهم باش يخرجو من لمحنة هادي لولاد مساكن ضاعو في قرايتهم,positive
اكيد المسؤل عليه قاعد في قهوه لا علاقة وقت إلي تتصلح من فوق تصليح من لوطة ساهل,negative
اكيد انت مثلز خسارتك الثقافة و الديمقراطية جعلت للحديث بقلاصن النساء من شابه اباه,negative
اكيد باش تقرى الكومنتارات بعد البرنامج نقلها راك نكرة و تافهة و دخلت دخلة غالطة طحت قبل ما تقوم,negative
اكيد حتى انتوما مخليتولها حتى فلس الله يهلك السراق,negative
اكيد خالك الغنوني موش باش يقبلها ما يلقاش شكون يلقنو لكلام خير منك,negative
اكيد دبر ماخير,negative
اكيد راكم تقرو في التعليقات واكيد شفتو برشا ناس تشكر وبرشة ناس تسب وتشتم أحنا مشكلنا ديما نتعاركو على اقل حاجة راهي مش مشكلة الجبة جزائرية ولا تونسية ولا مغربية ربما بعض العباد نسباها لبلدهم لأنها شبيها يلشر بلباسهم وصعيب تفرق بين اللباس الامازيغي فيزيكم من الفتن راهو مجرد لباس في الاخير مش حاجة كبيرة أنا مشفتش اماريكي قال شبيه نور شيبة لابس التجينس وصيني قال شبيهم العرب يلبسو في لباسنا هه أحنا العرب الكلنا نلبسو يوميا في لباس من صناعة صينية فاللباس مش مشكلة كبيرة لذا متعملوش المشاكل و الفتن أسمعولاغنية واسكتو متزيدوش الطين بله,negative
اكيد ضد الرجوع,positive
اكيد عشرا د,negative
اكيد عندهم الحق ناس يعلم بيها كان ربي و الدولة قدمت استقالتها وربي يرحمنا ويسترنا اجمعين,positive
اكيد عندي الكود متاع راجلي,positive
اكيد فمة علاش,negative
اكيد فمة قروي قاعد يغتصب الان,negative
اكيد,positive
اكيد لبستها كانت فاضحة و توري في مفاتنها,negative
اكيد محامين الارهاب لاتربحهم,negative
اكيد محامين الارهاب و معاهم مرخوف,negative
اكيد محامين الارهابيين و على راسهم مرخوف,negative
اكيد موضوع موجودة وليس جديد على تونس فمة في كل تبقة و كل مكان أما لازم كل شخص يكونوا حذرين من مجرمين التحروش وحسبنالله ونعم الوكيل فيهم يارب العالمين,positive
اكيد ميحبوش يخدمو,negative
الآ عيونك طآلبك لآ تحزنها قد قلت لك هي أجممل اشيائي,positive
الأ ام اء الق اء لا اد الل ال واد الد اء رج لا الأ ال دا يم الس اح الو اء وب الب اي ون اء الس اح يه الس اء لا وم لا ور لا  لا اء لا لأ عاد لا ات الأ لا لا الس اح يل الن ار لظ آن اء الت يد الر الع اء وع ال الد واء لت اح الم اي لا يه لا ماء الل اس لك الق اق الف اء الأ ام لا الم الد اء إذا حار أمرك في معنيين ولم تدر حيث الخطا والصواب فخالف هواك فإن الهوى يقود النفس إلى ما يعاب إذا سبني نذل تزايدت رفعة وما العيب إلا أن أكون مساببه ولو لم تكن نفسي علي عزيزة لمكنتها من كل نذل تحاربه ولو أنني أسعى لنفسي وجدتني كثير التواني للذي أنا طالبه ولكنني اسع لأنفع صاحبي وعار على الشبعان إن جاع صاحبه ما في المقام لذي عقل وذي أدب من راحة فدع الأوطان واغترب سافر تجد عوضا عمن تفارقه وان فإن لذيذ العيش في الن صب إني رأيت ركود الماء يفسده إن ساح طاب وإن لم يجر لم يطب والأسد لولا فراق الغاب ما افترست والسهم لولا فراق القوس لم يصب والشمس لو وقفت في الفلك دائمة لمل ها الناس من عجم ومن عرب والت بر كالت رب لقى في أماكنه والعود في أرضه نوع من الحطب فإن تغر هذا عز مطلبه وإن تغرب ذاك عز كالذهب لما عفوت ولم أحقد على أحد أرحت نفسي من هم العداوات إني أحي عدوي عند ريته لأدفع الشر عني بالتحيات وأظهر البشر لإنسان أبغضه كما إن قد حشا قلبي محبات الناس داء وداء الناس قربهم وفي اعتزالهم قطع المودات إن كنت تغدو في الذنوب جليدا وتخاف في يوم المعاد وعيدا فلقد أتاك من المهيمن عفوه وأفاض من نعم عليك مزيدا لا تيأسن من لطف ربك في الحشا في بطن أمك مضغة ووليدا لو شاء أن تصلى جهنم خالدا ما كان هم قلبك التوحيدا,positive
الأبحاث و تسجيلات الكاميرات و شهادة الشهود ناهيك عن الشهادة الطبية سوف تثبت صحة ما تدعون لكن هذا لا يمنع من وجود بعض الممارسات الغير قانونية من بعض الأمنيين الي في بالهم فوق راسهم ريشة و التي وجب التصدي لها و بقوة القانون ليكونوا عبرة لمن تسور لهم نفسهم الإعتداء على المواطنين دون أيه موجب لذلك,negative
الأثرياء يسرقواا الدوله و السياسيين و انتم مهتمين بمشاكل المجتمع ماهو الصوره نفسها السياسيين و الإعلاميين,negative
الأحاديث سانشرها قتل ءبح,negative
الأحد الذي لا يحبه أحد,negative
الأحمق الفرطاس المسمى سفيل و المشهور بالمفتش كعبورة كلما تفوه بحماقة و اختلق كذبة ساذجة صفعه ياسين على صلعته البراقة التي تحوي داخلها كمية غباء تكفي سكان الصين الشعبية,negative
الأخت محرزية سياسية راقية في الفكر و التفكير,positive
الأخ ما يتعوضش مهما يصير الله لا يفرق اخوة و الله يتولى من تسبب في انه يكون سبب يدمر اخ ولا عائلته,negative
الأخوة الدزيرية سلام عليكم تشربوا حاجة,positive
الأرض أرضي و تراب جدادي و المال مالي و الزاد ماهو زادي و الوقت وقتي و البلاد بلادي و الأصل أصلي و عباد ماهي عبادي أصلي الخيالي و الوهرة ميزاني يعالي عالغدرة قصفة لحباب و النبرة عمري ما نسيت أصلي البندير و المهرة القلب الكاسح كي الصخرة لحفة لجداد و الفخرة عمري ما نسيت أصلي لجبال و القمرة عشقان الليل م الصغرة قمحي و زيتوني و التمرة عمري ما نسيت أصلي الغزلان و الصحراء بسمة قليل في الغزرة ليعة ليام و الجمرة عمري ما نسيت أصلي البارود و النغرة غير لمنامة في الحفرة زايد لملامة يا سمرة عمري ما نسيت,negative
الأستاذ قيس سعيد شخصية ملكية من الدرجة الأولى وفقه الله,positive
الأسلوب البحثي التاريخي طاغي,negative
الأصدقاء الأوفياء هم أولئك الذين يقفون أمامك حين تبكي ل يحجبوا عن البشر رؤيتك منكسرا لهم كل الحب والود والاحترام هم في قلوبنا,positive
الأغنية نحسها جزائرية أكثر منها تونسية جو دزيىي سطايفي شاوي,negative
الأفريقي أكبر من كل الطحانة,positive
الأقربون أولى بالمعروف lol,positive
الأقربون أولى بالمعروف سنية المشكل,positive
الأقربون اولى برزق البيليك,negative
الأمة التي لا تقرأ تاريخها لا تصوغ مستقبلها وسنن الله في ارضه ثابته تتبدل احوال الامة بين ارتفاع وانخفاض على قدر التزامها بسنن خالقها فاللهم هيئ لهذه الامه امر رشد يعز فيه اهل طالعتك ويهدا فيه اهل معصيتك,positive
الأمر عندي واضح أيه شخص يدافع عليه منير بن صالحة مظلم بن فاسدة راهو مجرم و طالم و متحيل و ثابته عليه التهمة,negative
الأمر متعلق بك دائما لكنك لا تستوعب,negative
الأم في كفه والعالم في كفه مهما كبرنا الحنين لا ينقطع الكويت,negative
الأم هذي مصيبة هيا سبب طلاق الابن من زوجته,negative
الأمور ليست على ما يرام باجر دوام,negative
الأن بعد فوز قيس سعيد لازم التوانسا يردو البال لأن هناك جهات خارجية ستحاول الإطاحة بالمشروع الديموقراطي العربي الجديد وذالك لنشر الإحباط مجددا بين الشعوب العربية و الإسلامية هنيئا لتوانسا الكل و الأمة جميعا أخوكم من المغرب,positive
الأوباش تعرف بعضها,negative
الأيادي النظيفة تتحالف مع بعضها للارتقاء بالبلاد وانكشف المستور اللهم لاتبلغهم غاية ولا ترفع لهم راية وتنزل فيهم آية,negative
الإرهاب و الفساد,negative
الإرهابي و السارق ربي يستر,negative
الإرهابيون أبناء شيطان باردو اللعين يرقصون,negative
الإستعصاء الله يعطيكم عصا,negative
الإسلام بريء كبراءة الذئب من دم س يوسف أما أشبال قطب و البنا هم من يسممون عقول الناس بتفاسيرعلى المقاس و انتقاء الآيات للاستدلال بها,negative
الإسم الحقيقي لهذه القناة هو قناة الحوار مع الملاهط,negative
الإسم العالي و المربط الخالي ولا عبد حبيب حنفوسة,negative
الإسم صوفي المهنة ساعتين بزوج ملاين و نخلص كاش,positive
الإصرار على النجاح رغم المعوقات العديدة هو نجاح في حد ذاته,negative
الإعاقة عمرها ما كانت جسدية,positive
الإعتذار ثقاقه راقيه جدا لكن زمننا جعلها مذله,negative
الإعدام ثم الإعدام,negative
الإعدام رميا بالحجارة,negative
الإعدام,negative
الإعدام و شوي فيه نعيشو فغابة و الله حسيبهم ربي,negative
الإعلام الماجور أشد من القتل,negative
الإفريقي يا حياتنا vamos ca,positive
الإنتقام أقوي,negative
الإنسان كي يؤمن بالله و يعمل على روحو ينجم يوصل للي يحب محمد بوقلية عنوان العزيمة و التفاؤل ربي يوفقو,positive
الإنسان مثقف وصاحب معرفة في مجال السياسة,positive
الإنسان مواقف وترك السمعة الحسنة هدف ينشده الجميع,positive
الإنسان هذا فاشل فنيا اعلاميا ومفهمتش شبيه الجهل يضحك في تونس,negative
الإنسان وعلاقته بالكون والدين,positive
الاا ائتلاف الكرامة فاهم لعبتوا,negative
الا بالكبوت الاصفر بوكوس,negative
الابداع,positive
الاب في قمة الاحترام وقيام بدور الاب على اكمل وجه والحق يستحق اكبر تحيا من العالم العربي,positive
الاتسانية في اجمل صورة,positive
الاثبات العلمي الواقعي على انو التسويق ممكن فعلا يعمل من الحبة قبة الكتاب بيبلش منيح بعدين فجأة بيخبطك شعور انا وين سامع هالاشي قبل بتتذكر المقامة الرملية لهشام غرايبة اللي مكتوب احسن طبعا الزخرفة الزيادة الاستعارات من جمل القرآن ماراح تحسن من القصة مبالغ في تقدير الكتاب الهيصة اللي صارت دليل انو القراءة موضة فياعة هاي الايام بالنسبة الي المقامة الرملية اقوى محكمة اكتر في ناس مش ماخدة حقها لانو ببساطة ما عندها نفس نوع العلاقات,negative
الاثنين خماج الخامج يعرف الخامج,negative
الاحترام إلي كسبوا القروي من خلال خليل القروي واعماله الخيريه لم تشفع له وظهر جليا حمقه وتوجهاته الخفيه في هذي المناظره ربي يعينك قيس السعيد ونشوفوا راجل نتاع الصح ثاني مع اردوغان يعززوا موقف المسلمين و العرب وكفانا من سيسي وبن سلمان وبن زايد,negative
الاحتكار والغشة والتحيل و بعد يقلو ربي ابتلانا ارجعوا للحق والفضيلة توا ربي يستركم,negative
الاحزاب ماهمش مطهرين وانتم اعطيتوهم تاشيرة,negative
الاحلام قدر كل أنسان تكون في البداية كبيرة وكثيرة ولكنها مع الأيام تقل وتخبو وتذوي حتى تصبح مجرد ذكرى تمنيناها علئ الواقع,negative
الاخ شيء ولا احشي حشاه ناك شطحة هه la mort ou tchitchi la mort ou tchitchi,negative
الاخلاق او لا تكون يبركلو ربي في صحتو وصغارو,positive
الاخوان و اجراؤهم وراء عبير كي يبعدوها من امامهم فتخلو لهم طريق الفساد و الإجرام,negative
الادارات و العساسة و البناية تجلط باش يكملو خدمتهم ابسط حاجة تخلص مهندس بالمسبق ولا نجار لازمك عشرا آلاف تلفون باش يحضرلك خدمة خلي عادة شانطي تابع الدولة,negative
الاربعاء كانت مباراة حاسمة اليوم مباراة حاسمة اعصابي خلصت,negative
الارجنتين بوليفيا الارجنتين الى اين,negative
الارهاب صناعة خارجية لافشال اهداف ااثورة هاتوا ااصحيح اش عندكم لشعب تونس العظيم ااكلام على اامستقبل هذا ما يهم ااتوانسى,negative
الارهاب لا دين له كما ان الدين لا ارهاب فيه كانت بداية الرواية بطيئة وشعرت بالملل خاصة عندما كان يوسف يحكي قصص الصور المعلقة بالمنزل ولكني سالت نفسي ما ان انتهيت من اول ثلاث فصول هل ستشكل الصور اهمية ومعان كثيرة لي عندما اكبر انا ايضا امسكت مها بصورة يوسف في نهاية الرواية هي التي كانت تقول له انت عي بالماضي عم وقلت اكيد ستعلقها على حائط غرفة في بيتها كما فعل هو لصور العائلة وفي الفصلين الاخيرين الام الحزينة الذبيحة الالهية لن تستطيع التوقف عن القراءة كما ان ربط قصة مها بعنوان الرواية وموضوعها وبعناوين الفصلين الاخيرين رائع كم تشبه هذه الرواية اوضاع العالم العربي الان خاصة في مصر سوريا ولبنان ايام الحرب الاهلية وكم ستتشابه مع روايات الاعوام القادمة انتبهت بعد انهاء الرواية الى غلاف الكتاب انه رائع ومعب جدا هناك تعابيد لفتتني جدا منها تختلط البدايات والنهايات كل يبكي عراقه السعيد الدم في كل مكان والبلد صار مشرحة كبرى انا ايضا تساءلت مع كل رواية تاريخية اقرأها ومع كل حدث نعيشه كما تساءلت مها اين هو الزمان السعيد كنت اريد ان اعطيها ثلاث نجمات ولكن الفصلين الاخيرين والنهاية اضافوا النجمة الرابعة,positive
الارهاب و الكباب,negative
الازرق على بلقيس,positive
الاسئلة لمختلف المترشحين وخاصة منهم الصافي سعيد وسيف الدين مخلوف وقيس سعيد تم اعدادها من قبل المخابرات الاستعمارية الفرنسية وقدمت للاعلام الفاسد ليتولى القاءها خلال المناظرة الباهتة و ركيكة الطريقة والاسلوب تناظر المترشحين تم طبعا تحت متابعة بل مراقبة الاقامة العامة الفرنسية عفوا السفارة الفرنسية في تونس وذلك لقيس محرار التزام الطبقة السياسية التونسية بالخطوط الحمراء الاستعمارية التي تحول دون الاستقلال الفعلي لتونس عن فرنسا واخواتها الغربيات الخاضعات للصهيونية العالمية,negative
الاستعصاء على دورية أمنية هه ملا لغة,negative
الاستقالة ان تمت فعلا فهي تندرج في نطاق تنقية الاجواء لعمل برلماني افضل,positive
الاستقامه طريق النجاه الله تبارك وتعالى خلق العقل جميلا ويأتي الإنسان بسوء استخدامه فيقبحه,positive
الاستهزاء من سلوك المنافقين,negative
الاسلام لا يكلف الكنة بخدمتكم لا يكلفها بخدمتكيي يا مسمومة روحي جيبي خدامة,negative
الاسلوب رائع والقصه جميله واعجبتنى للغايه يخذ عليها بعض المبالفه فى تحقير عزيز لجمان وكذلك ادخال كلمات غير عربيه لكن اكثر ما اعجبنى هى الكلمات والاسلوب والقصه ككل ادخلتنى فى جوها الخاص ونادرا ما تفعل بى روايه هذا,positive
الاسم بيرم المهنة الدخول للحبس,negative
الاسم مساج ولكن يبدو أنه ترويج للدعارة مكان دعارة مقنعة بما يسموه مساج,negative
الاصدقاء نعمة وكنز الصديق اختياره صعب واكتشافه يحتاج وقت طويل,positive
الاصلاح يبدا من رقبتك وشعرك اصلحوا انفسكم كي يصلح حكامكم وكفى قومية لا تسمن ولا تغني من جوع,negative
الاصلع الميمى نبيل ما شبعش بخس و رخص من حصة الناىب ياسين العياري هاو زيد تعلم برشا خاجات الليلة,negative
